# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
11.2000  8.640262172655293e-02  1.734061771228523e-01  1.503485113218102e-02  1.473613468151850e-01
11.2100  8.796423756112741e-02  1.388199979544478e-01  9.635495916036445e-03  1.527362158938933e-01
11.2200  8.917731142129061e-02  1.037208024050609e-01  5.379002425774844e-03  1.569778912256371e-01
11.2300  9.003740661940521e-02  6.824755448701961e-02  2.328864346729355e-03  1.600205267906218e-01
11.2400  9.054148325153175e-02  3.254055479404822e-02  5.294438531522271e-04  1.618173000885061e-01
11.2500  9.068790879245860e-02  -3.259114260233243e-03  5.310912880627839e-06  1.623411118089763e-01
11.2600  9.047646312863751e-02  -3.901014573326898e-02  7.608957350654421e-04  1.615849733687305e-01
11.2700  8.990833801473132e-02  -7.457156577318548e-02  2.780459210932264e-03  1.595620768329325e-01
11.2800  8.898613096149112e-02  -1.098032893671687e-01  6.028381177925094e-03  1.563055467541308e-01
11.2900  8.771383358463845e-02  -1.445666720282827e-01  1.044976133066653e-02  1.518678784739103e-01
11.3000  8.609681446624745e-02  -1.787250552486206e-01  1.597132268681124e-02  1.463200723631895e-01
11.3100  8.414179660171606e-02  -2.121443035734414e-01  2.250260276933023e-02  1.397504782485820e-01
11.3200  8.185682952670026e-02  -2.446933311861397e-01  2.993741316348492e-02  1.322633688097461e-01
11.3300  7.925125623927563e-02  -2.762446159373805e-01  3.815554391719544e-02  1.239772649651294e-01
11.3400  7.633567505300663e-02  -3.066746988033259e-01  4.702468544305533e-02  1.150230401249144e-01
11.3500  7.312189653646319e-02  -3.358646668173665e-01  5.640253720817032e-02  1.055418336201715e-01
11.3600  6.962289571395099e-02  -3.637006175869214e-01  6.613906961655402e-02  9.568280656307288e-02
11.3700  6.585275972073916e-02  -3.900741035813884e-01  7.607890314241188e-02  8.560077580904478e-02
11.3800  6.182663112380664e-02  -4.148825544589428e-01  8.606376699718883e-02  7.545376354095380e-02
11.3900  5.756064713601449e-02  -4.380296757882331e-01  9.593499843557229e-02  6.540050124981597e-02
11.4000  5.307187496758296e-02  -4.594258226157834e-01  1.055360432430946e-01  5.559792752752273e-02
11.4100  4.837824357374448e-02  -4.789883464306813e-01  1.147149180081992e-01  4.619871910581538e-02
11.4200  4.349847207140096e-02  -4.966419141845125e-01  1.233265954624284e-01  3.734889397316150e-02
11.4300  3.845199511048020e-02  -5.123187981360775e-01  1.312352754617975e-01  2.918552418802513e-02
11.4400  3.325888549741313e-02  -5.259591354067378e-01  1.383165060589016e-01  2.183459420361180e-02
11.4500  2.793977437869564e-02  -5.375111562528314e-01  1.444591215481279e-01  1.540903815510156e-02
11.4600  2.251576930181508e-02  -5.469313801859881e-01  1.495669673160749e-01  1.000698667402306e-02
11.4700  1.700837047887770e-02  -5.541847791998701e-01  1.535603847484044e-01  5.710250432287267e-03
11.4800  1.143938558503715e-02  -5.592449074923571e-01  1.563774332780675e-01  2.583063834411722e-03
11.4900  5.830843429272453e-03  -5.620939972049632e-01  1.579748308469266e-01  6.711081310835206e-04
11.5000  2.049068391740167e-04  -5.627230198358014e-01  1.583285985265619e-01  8.287864636184893e-07
11.5100  -5.416214895844589e-03  -5.611317131181571e-01  1.574343997334589e-01  5.790572660801569e-04
11.5200  -1.101035367709371e-02  -5.573285732931662e-01  1.553075693044981e-01  2.392942595748261e-03
11.5300  -1.655546999906626e-02  -5.513308128416606e-01  1.519828325943231e-01  5.410193150871465e-03
11.5400  -2.202973975729271e-02  -5.431642838764417e-01  1.475137196395039e-01  9.579624246932960e-03
11.5500  -2.741164011976707e-02  -5.328633675314836e-01  1.419716842284965e-01  1.483200229298637e-02
11.5600  -3.268003412415380e-02  -5.204708298183679e-01  1.354449423459102e-01  2.108117161611191e-02
11.5700  -3.781425366834976e-02  -5.060376445520481e-01  1.280370488518925e-01  2.822544563912501e-02
11.5800  -4.279418056864477e-02  -4.896227840773406e-01  1.198652353438231e-01  3.614923996558079e-02
11.5900  -4.760032536767266e-02  -4.712929786538188e-01  1.110585358641945e-01  4.472492115975486e-02
11.6000  -5.221390358353832e-02  -4.511224454795613e-01  1.017557304077299e-01  5.381484166341372e-02
11.6100  -5.661690910190834e-02  -4.291925884529829e-01  9.210313899148578e-02  6.327352841769056e-02
11.6200  -6.079218442442039e-02  -4.055916698863080e-01  8.225230134058192e-02  7.294999040158215e-02
11.6300  -6.472348749945385e-02  -3.804144554936691e-01  7.235757897427239e-02  8.269010849457745e-02
11.6400  -6.839555487505883e-02  -3.537618340809124e-01  6.257371762614550e-02  9.233906984703776e-02
11.6500  -7.179416092860831e-02  -3.257404134625561e-01  5.305340848137850e-02  1.017438083162918e-01
11.6600  -7.490617294345939e-02  -2.964620942235974e-01  4.394488665572056e-02  1.107554125076541e-01
11.6700  -7.771960181952055e-02  -2.660436230296370e-01  3.538960467736779e-02  1.192314635467962e-01
11.6800  -8.022364822205767e-02  -2.346061272677649e-01  2.752001747578935e-02  1.270382658926459e-01
11.6900  -8.240874399126093e-02  -2.022746328725068e-01  2.045751355185371e-02  1.340529362584239e-01
11.7000  -8.426658865396630e-02  -1.691775672556087e-01  1.431052463126301e-02  1.401653180137074e-01
11.7100  -8.579018089840458e-02  -1.354462493152760e-01  9.172843226787958e-03  1.452796912551182e-01
11.7200  -8.697384489285725e-02  -1.012143685494769e-01  5.122174200434665e-03  1.493162520120014e-01
11.7300  -8.781325134955756e-02  -6.661745533887320e-02  2.218942677913383e-03  1.522123377437215e-01
11.7400  -8.830543325600054e-02  -3.179234449771317e-02  5.053765843306364e-04  1.539233803279728e-01
11.7500  -8.844879621693880e-02  3.123365784526476e-03  4.877706911975345e-06  1.544235720704035e-01
11.7600  -8.824312337165569e-02  3.799185747189698e-02  7.216906170824674e-04  1.537062348160618e-01
11.7700  -8.768957487254191e-02  7.267563653467726e-02  2.640874072860258e-03  1.517838869405793e-01
11.7800  -8.679068193246760e-02  1.070380749804272e-01  5.728574747757776e-03  1.486880077692894e-01
11.7900  -8.555033546985950e-02  1.409439489271357e-01  9.932598369587516e-03  1.444685037403622e-01
11.8000  -8.397376940167295e-02  1.742599705999519e-01  1.518326867674805e-02  1.391928853183824e-01
11.8100  -8.206753865550989e-02  2.068553121590746e-01  2.139456008421409e-02  1.329451682038841e-01
11.8200  -7.983949199289445e-02  2.386021193006875e-01  2.846548566738976e-02  1.258245167009654e-01
11.8300  -7.729873975609219e-02  2.693760126152291e-01  3.628171808624005e-02  1.179436511316738e-01
11.8400  -7.445561667077241e-02  2.990565747375885e-01  4.471741744688942e-02  1.094270448595224e-01
11.8500  -7.132163985618235e-02  3.275278213818302e-01  5.363723688956402e-02  1.004089397481029e-01
11.8600  -6.790946221325551e-02  3.546786544185281e-01  6.289847395006884e-02  9.103121168368485e-02
11.8700  -6.423282137913751e-02  3.804032952254577e-01  7.235333350919337e-02  8.144112008972162e-02
11.8800  -6.030648445391344e-02  4.046016966219840e-01  8.185126645469398e-02  7.178897712107678e-02
11.8900  -5.614618872179167e-02  4.271799317836445e-01  9.124134705933958e-02  6.222577341991879e-02
11.9000  -5.176857860457717e-02  4.480505586258364e-01  1.003746515424620e-01  5.290079792590251e-02
11.9100  -4.719113909989160e-02  4.671329582437876e-01  1.091066003387961e-01  4.395928925202071e-02
11.9200  -4.243212597021130e-02  4.843536460997437e-01  1.172992272450579e-01  3.554015556524815e-02
11.9300  -3.751049296134505e-02  4.996465547571081e-01  1.248233398403239e-01  2.777379875801562e-02
11.9400  -3.244581634041247e-02  5.129532870747124e-01  1.315605373603762e-01  2.078007698196463e-02
11.9500  -2.725821705366750e-02  5.242233388919965e-01  1.374050545195365e-01  1.466643736748408e-02
11.9600  -2.196828081359990e-02  5.334142903571962e-01  1.422654025786356e-01  9.526248007697405e-03
11.9700  -1.659697643260655e-02  5.404919651751732e-01  1.460657822094603e-01  5.437355088090273e-03
11.9800  -1.116557272712352e-02  5.454305571787845e-01  1.487472463521797e-01  2.460887444125562e-03
11.9900  -5.695554321425583e-03  5.482127237571854e-01  1.502685952446361e-01  6.403268864844690e-04
12.0000  -2.085366843103936e-04  5.488296458056546e-01  1.506069900575802e-01  8.584098041468431e-07
12.0100  5.273819265421763e-03  5.472810539939292e-01  1.497582760303530e-01  5.490099630599224e-04
12.0200  1.072989264741722e-02  5.435752212830958e-01  1.477370105964833e-01  2.272586878406541e-03
12.0300  1.613818786483797e-02  5.377289217542900e-01  1.445761966455157e-01  5.140901402813384e-03
12.0400  2.147741927003853e-02  5.297673559452807e-01  1.403267257126269e-01  9.105293126644320e-03
12.0500  2.672659491746015e-02  5.197240430229250e-01  1.350565404480476e-01  1.409993152870210e-02
12.0600  3.186509907428526e-02  5.076406802499808e-01  1.288495301223316e-01  2.004288743010163e-02
12.0700  3.687277316462498e-02  4.935669703333034e-01  1.218041771019980e-01  2.683745593911062e-02
12.0800  4.172999482951494e-02  4.775604173665714e-01  1.140319761176669e-01  3.437370954169727e-02
12.0900  4.641775479274537e-02  4.596860922038450e-01  1.056556516828209e-01  4.253025640926519e-02
12.1000  5.091773123151547e-02  4.400163682200149e-01  9.680720215076588e-02  5.117617581169874e-02
12.1100  5.521236136104586e-02  4.186306285300500e-01  8.762580157173236e-02  6.017309978974451e-02
12.1200  5.928490995356321e-02  3.956149458504647e-01  7.825559269013306e-02  6.937740799809322e-02
12.1300  6.311953452444319e-02  3.710617362931605e-01  6.884340607044748e-02  7.864250091365102e-02
12.1400  6.670134693171144e-02  3.450693884833296e-01  5.953644143412951e-02  8.782111543839990e-02
12.1500  7.001647114950409e-02  3.177418694890557e-01  5.047994781320005e-02  9.676764633019692e-02
12.1600  7.305209699142012e-02  2.891883091402263e-01  4.181493907169155e-02  1.053404368761028e-01
12.1700  7.579652957589851e-02  2.595225643980410e-01  3.367598071586767e-02  1.134040027805088e-01
12.1800  7.823923434275588e-02  2.288627655134288e-01  2.618908271922734e-02  1.208311543645017e-01
12.1900  8.037087744776088e-02  1.973308457827880e-01  1.946973134867524e-02  1.275049838447379e-01
