# Spherical Bessel functions via up and down recursion
36.90000000 1.08539890e-07 1.94341777e-16
37.00000000 1.31869935e-07 1.75763025e-16
37.10000000 1.66975438e-07 1.61856591e-16
37.20000000 2.21373473e-07 1.51334899e-16
37.30000000 3.10589322e-07 2.86759176e-16
37.40000000 4.71580678e-07 1.37454112e-16
37.50000000 8.16754152e-07 1.33201677e-16
37.60000000 1.91527081e-06 2.60774192e-16
37.70000000 2.52393714e-04 2.57725885e-16
37.80000000 2.65580761e-06 1.28550177e-16
37.90000000 1.61229622e-06 1.29428270e-16
38.00000000 1.31644718e-06 0.00000000e+00
38.10000000 1.22284370e-06 6.74787958e-16
38.20000000 1.22641406e-06 1.39869046e-16
38.30000000 1.29806748e-06 0.00000000e+00
38.40000000 1.43335236e-06 3.10612520e-16
38.50000000 1.64130039e-06 8.33949000e-16
38.60000000 1.94355492e-06 2.36396819e-15
38.70000000 2.37909268e-06 1.00914501e-15
38.80000000 3.01613787e-06 5.72448670e-16
38.90000000 3.97887661e-06 2.27127380e-15
39.00000000 5.51187355e-06 2.43017323e-15
39.10000000 8.15996882e-06 2.49498063e-15
39.20000000 1.34031614e-05 5.13289863e-15
39.30000000 2.70518027e-05 1.25964803e-15
39.40000000 1.15971286e-04 1.21847078e-14
39.50000000 8.60682186e-05 1.39861205e-14
39.60000000 3.99420844e-05 8.03294260e-15
39.70000000 3.03973846e-05 3.65582421e-15
39.80000000 2.74746761e-05 4.36400801e-15
39.90000000 2.73109445e-05 2.68298808e-15
40.00000000 2.89895678e-05 1.58605668e-15
40.10000000 3.24330219e-05 0.00000000e+00
40.20000000 3.80541197e-05 8.17499481e-16
40.30000000 4.68512290e-05 3.71871806e-16
40.40000000 6.09118894e-05 6.88344147e-16
40.50000000 8.49283426e-05 4.84829682e-16
40.60000000 1.31565528e-04 1.53727037e-16
40.70000000 2.49791479e-04 0.00000000e+00
40.80000000 9.71386125e-04 1.43857487e-16
40.90000000 7.57615445e-04 2.82615921e-16
41.00000000 3.24954597e-04 0.00000000e+00
41.10000000 2.32669273e-04 2.80591787e-16
41.20000000 1.98001612e-04 2.83545046e-16
41.30000000 1.84840124e-04 2.89271519e-16
41.40000000 1.83390545e-04 2.98040969e-16
41.50000000 1.90418520e-04 1.55148526e-16
41.60000000 2.05207145e-04 6.53432984e-16
41.70000000 2.28495501e-04 1.56739659e-15
41.80000000 2.62338419e-04 3.76598558e-16
41.90000000 3.10490874e-04 2.06960625e-15
